@relation input_data
@attribute Z numeric
@attribute A numeric
@attribute B numeric
@attribute EP0 numeric
@attribute FL numeric
@attribute FLX_PC_LATE numeric
@attribute GAM_PC numeric
@attribute MAX_SNR numeric
@attribute NH_PC numeric
@attribute T90 numeric
@attribute bat_image_signif numeric
@attribute bat_img_peak numeric
@attribute bat_trigger_dur numeric
@attribute PROB_Z_GT_4 numeric
@attribute bat_is_rate_trig {'no','yes'}
@attribute uvot_detection {'no','yes'}
@attribute triggerid_str {'103780','106709','111063','111529','111622','113120','114753','117504','130088','131560','147478','148225','148646','148833','150314','151207','151905','152113','153514','154112','156467','163136','163170','163438','174738','176453','177408','177533','178750','179968','180455','180977','191157','192059','205851','207399','208169','209352','209755','211117','211957','213486','213630','213823','214805','217704','217805','219101','221755','228006','228316','228581','229185','231231','231362','232339','232683','238108','238174','239899','240766','252593','255445','259714','263361','271019','275087','276205','278693','278854','279592','280706','282003','282066','284856','285654','286809','287364','292934','293707','293795','294835','295670','296805','297114','299787','301981','302888','305288','306757','306778','308041','309010','309096','309111','310613','312047','313087','313116','313299','313417','316204','316534','317508','319016','319036','319584','323898','324561','324895','326115','330856','331093','332851','332931','334877','335105','336489','337914','338895','342121','346386','349510','350184','350311','352190','352648','353540','355083','357512','358422','359530','359711','359951','370791','370846','373172','373458','373674','374210','375246','377179','378559','412982','414592','416103','416135','419797','420398','421814','425151'}
@attribute useless1 numeric
@attribute useless2 numeric
@attribute useless3 numeric
@attribute useless4 numeric
@attribute useless5 numeric
@attribute useless6 numeric
@attribute useless7 numeric
@attribute useless8 numeric
@attribute useless9 numeric
@attribute useless10 numeric
@attribute useless11 numeric
@attribute useless12 numeric
@attribute useless13 numeric
@attribute useless14 numeric
@attribute useless15 numeric
@attribute useless16 numeric
@attribute useless17 numeric
@attribute useless18 numeric
@attribute useless19 numeric
@attribute useless20 numeric
@attribute useless21 numeric
@attribute useless22 numeric
@attribute useless23 numeric
@attribute useless24 numeric
@attribute useless25 numeric
@attribute useless26 numeric
@attribute useless27 numeric
@attribute useless28 numeric
@attribute useless29 numeric
@attribute useless30 numeric
@attribute useless31 numeric
@attribute useless32 numeric
@attribute useless33 numeric
@attribute useless34 numeric
@attribute useless35 numeric
@attribute useless36 numeric
@attribute useless37 numeric
@attribute useless38 numeric
@attribute useless39 numeric
@attribute useless40 numeric
@attribute useless41 numeric
@attribute useless42 numeric
@attribute useless43 numeric
@attribute useless44 numeric
@attribute useless45 numeric
@attribute useless46 numeric
@attribute useless47 numeric
@attribute useless48 numeric
@attribute useless49 numeric
@attribute useless50 numeric
@attribute useless51 numeric
@attribute useless52 numeric
@attribute useless53 numeric
@attribute useless54 numeric
@attribute useless55 numeric
@attribute useless56 numeric
@attribute useless57 numeric
@attribute useless58 numeric
@attribute useless59 numeric
@attribute useless60 numeric
@attribute useless61 numeric
@attribute useless62 numeric
@attribute useless63 numeric
@attribute useless64 numeric
@data
1.03,-1.6781,?,298.132,4.3132e-05,0.0001608,1.9873,379.3,0.134,58.29,8.14,77,0.064,0.0161621,'yes','yes','309010',0.767935601994395,0.856484826654196,0.232665926683694,0.524969403631985,0.325761109823361,0.0612652061972767,0.581791222793981,0.261812108568847,0.180310806958005,0.637389306444675,0.858537963358685,0.681217763572931,0.83154839137569,0.587541304063052,0.89165722951293,0.133831210434437,0.929080015979707,0.78729762416333,0.985795707674697,0.203273755963892,0.311818702379242,0.107856812188402,0.315281013958156,0.980792994378135,0.374617621535435,0.210790654178709,0.0614134257193655,0.121375469956547,0.722054433077574,0.245498721720651,0.172000225866213,0.413121291203424,0.587902648141608,0.087165056494996,0.895125812385231,0.197069946443662,0.608102128840983,0.839460794115439,0.124309591716155,0.346056744456291,0.464849455514923,0.634757733438164,0.261410631006584,0.610692640766501,0.309029664378613,0.186208623461425,0.551477320026606,0.506940890336409,0.767331945942715,0.109203296713531,0.153760601067916,0.561060780426487,0.0286305609624833,0.837734156055376,0.455868214834481,0.341185131808743,0.78224409534596,0.304218743462116,0.869943285593763,0.0445005295332521,0.271716327173635,0.574566550087184,0.80275029852055,0.386638894444332
2.45,-1.8196,?,?,3.9601e-07,?,1.9658,7.3,?,14.72,7.15,1465,64,0.159326,'no','no','286809',0.755842300597578,0.0287576115224510,0.261825743597001,0.600113939959556,0.551909434376284,0.550001861294731,0.0748651057947427,0.699073194991797,0.88369191903621,0.451090922812,0.700247828150168,0.93172943382524,0.707587339915335,0.45583099196665,0.473821143619716,0.102404479403049,0.973783700494096,0.131093312753364,0.78224889584817,0.0255531773436815,0.734809019602835,0.664642152842134,0.467900569085032,0.527200809679925,0.0510213088709861,0.468736787326634,0.7790695624426,0.383168770698830,0.99298514192924,0.169250050326809,0.773496519075707,0.324258103035390,0.387849987950176,0.0861404228489846,0.282321881270036,0.479969482403249,0.0973239063750952,0.256583655253053,0.459929262520745,0.181439295643941,0.798796260962263,0.624768488574773,0.193647003266960,0.925702221924439,0.84267081040889,0.250255164923146,0.913015704834834,0.314123411895707,0.89269657060504,0.583226743387058,0.490292933071032,0.150844391435385,0.44533810345456,0.0760231784079224,0.453872774494812,0.75623817439191,0.124507885659114,0.0692250144202262,0.805583248147741,0.730537636438385,0.142488162498921,0.485318576917052,0.459223328623921,0.722267025383189
0.971,-1.6883,?,?,1.458e-06,6.29e-05,2.0584,83.3,?,4.44,11.47,200,0.256,0.00934695,'yes','yes','373172',0.478965403046459,0.101379133528098,0.400541700189933,0.114161646924913,0.68113628635183,0.322085369611159,0.491364045999944,0.0673537333495915,0.363086725352332,0.241736610652879,0.771875415463,0.930843621259555,0.901873160619289,0.263262571301311,0.130990238627419,0.0308838193304837,0.940444175852463,0.693494057515636,0.651757409563288,0.097270934144035,0.538245159434155,0.677021509036422,0.460800011875108,0.0265481099486351,0.154240282485262,0.840126949828118,0.704696414526552,0.647792984731495,0.292705431580544,0.70948730991222,0.377950802911073,0.342401201138273,0.831198898842558,0.297607430722564,0.712788657285273,0.0165485660545528,0.682475323788822,0.277735894313082,0.653202892281115,0.739138205070049,0.976080083288252,0.370534827932715,0.244026975706220,0.496359960874543,0.378821616526693,0.200276538729668,0.285980416461825,0.135477356845513,0.91586655494757,0.151956046465784,0.238844542298466,0.826076830271631,0.942645879462361,0.0354331908747554,0.970241709146649,0.193029958754778,0.296934188343585,0.671396346064284,0.645437416387722,0.695600020000711,0.962587895337492,0.516091361409053,0.400275132618845,0.79885279899463
3.24,-1.9988,?,?,1.8652e-06,0.0001249,1.9995,18.2,?,153.55,10,?,1.024,0.147537,'yes','yes','111622',0.220523005351424,0.517863800749183,0.255091890459880,0.19847235805355,0.0871390923857689,0.74371884460561,0.147879093186930,0.178941426100209,0.559438574360684,0.61467455024831,0.357450864044949,0.919608563417569,0.915266066323966,0.368702662177384,0.237800849368796,0.267048049718142,0.895000110380352,0.551542213885114,0.0590180521830916,0.99089094507508,0.469927233410999,0.346651833737269,0.327015388058499,0.611933558015153,0.273361228173599,0.539440444670618,0.165206429548562,0.759311059257016,0.859373258426785,0.514114790828899,0.352413016138598,0.257322707213461,0.501416720682755,0.404442083090544,0.841048118192703,0.608452922897413,0.34325178200379,0.989983056671917,0.399565060390159,0.787769053597003,0.98950413428247,0.770378571702167,0.89569490053691,0.472563591087237,0.647310873260722,0.840554577531293,0.787921585841104,0.364167190389708,0.557111233007163,0.547409179620445,0.0504083223640919,0.889276881935075,0.232252600137144,0.702550283866003,0.463219894096255,0.41807080921717,0.547043314436451,0.756140866084024,0.119561981176957,0.55232082749717,0.666320288321003,0.793992779450491,0.693056817166507,0.598111275583506
2.17,-0.7461,?,42.227,5.738e-07,?,2.1291,24.6,?,7.68,?,?,?,0.0805385,?,'yes','287364',0.697729849722236,0.821588259190321,0.29938946175389,0.528318114811555,0.510436872253194,0.336464597145095,0.613979897229001,0.924342388520017,0.187509957235307,0.418058562092483,0.79616156895645,0.830064674606547,0.118999470956624,0.228433004114777,0.152663697022945,0.216318200808018,0.518318565795198,0.758607603376731,0.443980164825916,0.211595655186102,0.95027905330062,0.382005284773186,0.252556532621384,0.261993872234598,0.161723131546751,0.134550723712891,0.655693016713485,0.0769835324026644,0.862628211500123,0.966467440593988,0.793875842355192,0.463501176796854,0.461416350444779,0.726974282879382,0.268603128148243,0.783134458586574,0.513515040976927,0.85889763571322,0.0421571473125368,0.548074970021844,0.0690946367103606,0.0578090781345963,0.447951478883624,0.701033223187551,0.969498490914702,0.591513203689829,0.597821063362062,0.877706929342821,0.228709584567696,0.363669218029827,0.597348662093282,0.209800718352199,0.0728112610522658,0.653991341590881,0.305805705953389,0.85733185755089,0.957646960625425,0.527603917289525,0.320918378653005,0.147722425404936,0.231679369229823,0.272033589659259,0.597117902478203,0.143480063648894
4.667,-1.3728,?,58.5787,8.4459e-07,?,1.6561,10.4,-0.012,31.05,7.44,1426,64,0.142291,'no','yes','412982',0.558144192909822,0.286945981672034,0.175364172551781,0.755973698105663,0.420131426071748,0.365484256530181,0.86816031485796,0.151631649350747,0.514113654382527,0.340034039691091,0.781000537099317,0.833996187197044,0.310821971856058,0.296565485885367,0.879606263712049,0.278934386326,0.460993096698076,0.484546424821019,0.0897677631583065,0.889912810409442,0.496855555102229,0.204691394232213,0.83120823581703,0.568464839830995,0.793336804956198,0.77477401914075,0.282793151214719,0.0701276040636003,0.543825178872794,0.171254100743681,0.796731519047171,0.870352941798046,0.094236675882712,0.250448688399047,0.91021319059655,0.970696202246472,0.916474313475192,0.703358854632825,0.606509607983753,0.362342200474814,0.359040171373636,0.973985040327534,0.701729419175535,0.847238229122013,0.451316247694194,0.073120100190863,0.475216615945101,0.62377452547662,0.915975746698678,0.014615518739447,0.899193153483793,0.0969091723673046,0.684354193275794,0.218903861241415,0.74874288146384,0.30156854679808,0.0871794174890965,0.740476986858994,0.0901304169092327,0.308440143940970,0.457445733016357,0.724436937365681,0.203142535407096,0.843895594356582
2.821,-1.1188,?,187.41,1.7169e-05,1.914e-05,1.9588,42,?,9.8,16,?,0.512,0.0263409,'yes','yes','131560',0.0110177716705948,0.896186445374042,0.303744347766042,0.7680018118117,0.870007110526785,0.707673733122647,0.519082469400018,0.773477821610868,0.827949457103387,0.352186157600954,0.830284297699109,0.572023429209366,0.745577594731003,0.592603917699307,0.896666198037565,0.601912773679942,0.061048966133967,0.899311374407262,0.378977457759902,0.0990278662648052,0.440964324166998,0.91797915357165,0.494038425385952,0.943885852815583,0.304800255456939,0.088617870118469,0.171913109952584,0.356489622732624,0.49902357859537,0.618631764315069,0.586577920475975,0.387825042242184,0.216194699751213,0.192745534004644,0.185368499252945,0.698456951417029,0.938245824538171,0.86200724891387,0.463614841457456,0.460162108996883,0.539230329683051,0.162771040806547,0.588769514579326,0.548564001219347,0.255310187349096,0.218491200590506,0.684267210774124,0.114034321857616,0.162370417732745,0.578190349275246,0.602765130111948,0.304288349114358,0.863213232485577,0.140280260238796,0.963881407631561,0.28676312090829,0.938235723413527,0.134056287119165,0.480268133338541,0.244432688225061,0.489654023665935,0.378322430653498,0.903831763193011,0.67597671225667
0.5915,-1.7402,?,51.2649,?,?,1.9677,13.4,-0.237,17.38,9,?,8.192,0.173641,'yes','no','106709',0.737374196061864,0.719282584264874,0.862196855712682,0.889185326639563,0.514568342827260,0.98074662592262,0.911323725013062,0.79183710878715,0.395987260853872,0.0691635496914387,0.786107905674726,0.508400950115174,0.470987330656499,0.630447133211419,0.700886511942372,0.238002940779552,0.374398278770968,0.609117206651717,0.299143054522574,0.221813745098189,0.0899514879565686,0.987702360376716,0.0590674977283925,0.338417432969436,0.349707779008895,0.694458201760426,0.307286180788651,0.374556987546384,0.165904778288677,0.806967397686094,0.94977645156905,0.779893462779,0.200087948236614,0.0508260522037745,0.414172670338303,0.796314847888425,0.709463822189718,0.986755875172094,0.0790260664653033,0.0733574379701167,0.460318138822913,0.533267042599618,0.373702897690237,0.87198362662457,0.0290892254561186,0.335590461501852,0.552367665106431,0.404922004556283,0.154125223634765,0.539481928572059,0.733861084561795,0.352743645198643,0.795322333928198,0.492467056959867,0.381051922682673,0.377768317470327,0.196672176476568,0.506832933286205,0.253748991293833,0.419038956752047,0.97082265233621,0.202826327877119,0.590699357679114,0.614121840335429
0.937,-1.6966,?,142.501,2.2459e-06,?,2.0345,43.5,?,5.92,19.85,927,1.024,0.0578667,'yes','yes','229185',0.517562349326909,0.99155687354505,0.361737636616454,0.143147129565477,0.740965963806957,0.440492617199197,0.941102657234296,0.181569186504930,0.745062035275623,0.367932650260627,0.709060739958659,0.714449821040034,0.372244369704276,0.0112124921288341,0.940075794467703,0.577780328225344,0.159004812594503,0.994282484520227,0.722095463657752,0.0902511167805642,0.793087520403787,0.114778251620010,0.557051772484556,0.774084090255201,0.321713240351528,0.282635833835229,0.00710478331893682,0.25897271418944,0.131975000957027,0.0904337936080992,0.937808047281578,0.0594002609141171,0.0338790959212929,0.267731269355863,0.728489740286022,0.126422762172297,0.175475075375289,0.55971367075108,0.3352805536706,0.358277234248817,0.39533531665802,0.588508520973846,0.65459345979616,0.307805238524452,0.322375954361632,0.971792018273845,0.953370470320806,0.0202497662976384,0.377402303507552,0.197285402799025,0.130256548989564,0.447826125659049,0.415853506885469,0.105596809415147,0.761842389358208,0.889067277079448,0.484418591018766,0.438548268051818,0.552134825382382,0.413246053503826,0.98534242552705,0.101595172891393,0.62229300942272,0.562594106653705
2.68,?,-2.171,20.5322,?,1.87e-05,2.1018,6.4,?,39.9,6.78,345,4.096,0.116809,'yes','yes','213486',0.811700743390247,0.970762645592913,0.823266632156447,0.307259440887719,0.511849576607347,0.539376147324219,0.186352461809292,0.864557465072721,0.613339073257521,0.271803947398439,0.294111495837569,0.550257333321497,0.330882724607363,0.578568425262347,0.407573596807197,0.195597968995571,0.79672445752658,0.401675578206778,0.815197340911254,0.0793771257158369,0.985659278463572,0.54305452038534,0.879480567062274,0.733031049137935,0.747579684015363,0.155780916335061,0.251635096501559,0.221859639976174,0.445086151594296,0.710576399462298,0.127898237900808,0.891659261658788,0.083457360509783,0.721253973199055,0.220643272157758,0.732134963385761,0.0536411986686289,0.99725913675502,0.0867850263603032,0.701538327150047,0.83543860539794,0.257841794984415,0.595083450432867,0.180102014215663,0.238796394784003,0.235498170135543,0.63439011038281,0.963658440625295,0.746210351586342,0.418178597232327,0.696646188618615,0.0268619053531438,0.573058970738202,0.763406062265858,0.68078695377335,0.636816283687949,0.321376943029463,0.715004943776876,0.150986458174884,0.453757574083284,0.716736539034173,0.890797002241015,0.993828333215788,0.931206852197647
3.78,-0.3394,?,?,6.0501e-07,0.0001163,2.0816,16.4,?,18.54,7.96,363,3.072,0.134062,'yes','yes','213630',0.843275854829699,0.281224666861817,0.138065050123259,0.362178893294185,0.135746801039204,0.531430752482265,0.501523219281808,0.692267303355038,0.371575436554849,0.85408260836266,0.622125233989209,0.993025283096358,0.921281925169751,0.534080461831763,0.81834704009816,0.71003329148516,0.624587989877909,0.321209163172171,0.299723483389243,0.34751345240511,0.181982114445418,0.775047522038221,0.468838511500508,0.811821904964745,0.463044174015522,0.238877051044255,0.963935658801347,0.388134988490492,0.918989751022309,0.000981466844677925,0.429319098126143,0.444843132514507,0.0255336342379451,0.424288040725514,0.675627841614187,0.354062006575987,0.996976397931576,0.656605479540303,0.966148579725996,0.638878935948014,0.901698552304879,0.656956231454387,0.127643078565598,0.751094868173823,0.0151544194668531,0.674892002250999,0.726599652087316,0.987346419598907,0.082158001838252,0.176641464233398,0.204802335239947,0.700073848711327,0.45244353893213,0.985656258650124,0.196187247056514,0.267486177850515,0.431622414616868,0.790752483764663,0.238784073852003,0.183296396397054,0.866493812995031,0.619091512169689,0.320161732379347,0.145708234049380
3.375,-1.8856,?,?,2.1505e-06,5.13e-05,2.2281,12.4,0.192,90.24,7.12,1011,64,0.213445,'no','yes','346386',0.951695879921317,0.919008091557771,0.234322399133816,0.35531989345327,0.0838367831893265,0.492565751774237,0.394610056420788,0.465596754802391,0.66997678251937,0.89477845095098,0.0513728081714362,0.314175646286458,0.841872945893556,0.0551984224002808,0.63360149343498,0.653706279117614,0.662990077864379,0.150193808367476,0.52279152860865,0.617809750372544,0.653348033316433,0.663808266399428,0.00129696680232882,0.624729216564447,0.729419468669221,0.115460320375860,0.613268952118233,0.118294466286898,0.41237804829143,0.0208492923993617,0.783174292184412,0.275257386500016,0.0531042949296534,0.867573260795325,0.93506108596921,0.432915531564504,0.769862439017743,0.168366637313738,0.768353511113673,0.736977684311569,0.864482349017635,0.616100593935698,0.424368366133422,0.62142831645906,0.51616893755272,0.5954838716425,0.758937974926084,0.00261649512685835,0.81095804949291,0.362478673458099,0.508923726389185,0.696994074620306,0.192074438789859,0.122326847631484,0.758234191453084,0.273620430845767,0.427043615607545,0.763585796579719,0.0884798883926123,0.0966988420113921,0.269998236326501,0.0247750680427998,0.564322283025831,0.414462194545195
0.836,-1.4067,?,122.638,4.4072e-06,7.481e-05,2.0303,48.1,0.23,51,10.03,201,0.512,0.128738,'yes','yes','271019',0.0545425941236317,0.794289398472756,0.259004834340885,0.98434036434628,0.562969210091978,0.478691091295332,0.235134082846344,0.948431970085949,0.545649846782908,0.141209486871958,0.74962050979957,0.143393882317469,0.848077508620918,0.814062828663737,0.195850342046469,0.850281084189191,0.0554018267430365,0.781796703580767,0.831343507394195,0.328758664196357,0.0477220606990159,0.817050592973828,0.586870905477554,0.711079532746226,0.273364785593003,0.686162025202066,0.132810697425157,0.64016211265698,0.68431583722122,0.618649055249989,0.601921322988346,0.835010086651891,0.146453415509313,0.679014460882172,0.98711225646548,0.91325845150277,0.538703971076757,0.0541722804773599,0.402245491510257,0.690700285835192,0.830705931410193,0.871871012263,0.935416066320613,0.509938881034032,0.687473441241309,0.569210979389027,0.805015470832586,0.440005919430405,0.411562259541824,0.274595888098702,0.82318391976878,0.640017754863948,0.217013433808461,0.904072909150273,0.895374509971589,0.851560766808689,0.223762087523937,0.919886103831232,0.653042420512065,0.403036617208272,0.584104590583593,0.0662960938643664,0.0226954966783524,0.086582456016913
3.355,-1.9393,?,?,3.2846e-06,?,?,22.6,?,42,10.83,1510,64,0.118595,'no','no','252593',0.586806163191795,0.713381869951263,0.337027117377147,0.590505945961922,0.524473752593622,0.480072166305035,0.168841290054843,0.148707883199677,0.787291585933417,0.412705225171521,0.588080702349544,0.412621557246894,0.779788128565997,0.639353772625327,0.621915076393634,0.691997539950535,0.412465426605195,0.00557367852889001,0.510881460271776,0.701368638547137,0.121707166312262,0.0994708163198084,0.92714920733124,0.98720439313911,0.099721885053441,0.000615155091509223,0.387896720319986,0.685088799800724,0.179463231703267,0.129736247938126,0.71786634484306,0.399792533135042,0.133738605305552,0.202681604772806,0.497154296608642,0.0160964191891253,0.550763567211106,0.743031291523948,0.858084659324959,0.168204837944359,0.455950204981491,0.931906324345618,0.833885693456978,0.71871176105924,0.576948341913521,0.53120494983159,0.590479264035821,0.977400516159832,0.0789251292590052,0.430003805551678,0.559110965812579,0.31232839031145,0.397730534430593,0.657556743593886,0.35583776794374,0.0170702221803367,0.212277774233371,0.0792881010565907,0.0259939695242792,0.0811694662552327,0.295985148288310,0.236382744507864,0.870470327092335,0.180997563526034
3.626,-1.1777,?,192.945,7.4479e-06,3.033e-05,1.5239,26.8,-0.002,330.66,?,?,?,0.115814,?,'yes','285654',0.90497779706493,0.226315154926851,0.495428034337237,0.174534718971699,0.424793414538726,0.490415965905413,0.590983523288742,0.211415624944493,0.333167668897659,0.472841995535418,0.393832200439647,0.545008563902229,0.125266354298219,0.491361886495724,0.443207901669666,0.675565162673593,0.509111455874518,0.861416619736701,0.210327587556094,0.349165507592261,0.703890729695559,0.753645360004157,0.187446210999042,0.649491831893101,0.709676099941134,0.112801457755268,0.0707349074073136,0.86978816264309,0.464028429007158,0.0774285537190735,0.639939349610358,0.638178317109123,0.0410758717916906,0.387720667524263,0.191925598308444,0.0266753602772951,0.705019812332466,0.33740552328527,0.423575090942904,0.366932724835351,0.903175960294902,0.999487585853785,0.961004740092903,0.0826021358370781,0.869053554255515,0.00632322649471462,0.0560484705492854,0.18078901944682,0.555117075331509,0.0417718784883618,0.127448672894388,0.407891177339479,0.285631507635117,0.95708342641592,0.854871610878035,0.604894129093736,0.998813013779,0.37530768616125,0.501656856853515,0.00315515953116119,0.224179387791082,0.507701816270128,0.475381869822741,0.613416220759973
